2744440;Website Speed Optimization - Front-end + WordPress;429.0;/course/front-end-optimization-basic-and-intermediate-methods/;frontend;4.1;en;udemy;Mateusz Skrzypczak;intermediate
1856950;Full Stack: Angular and Java Spring Boot E-Commerce Website;1099.0;/course/full-stack-angular-spring-boot-tutorial/;frontend;4.6;en;udemy;Chad Darby;intermediate
1499938;Web Developer Toolbox- Essentials for Modern Web Development;1099.0;/course/web-developer-toolbox-essentials-for-modern-web-development/;frontend;4.3;en;udemy;Packt Publishing;expert
2183316;Gutenberg Blocks for WordPress and React Developers [2022];1099.0;/course/gutenberg/;frontend;4.8;en;udemy;Ali Alaa;expert
4328116;Creating WordPress Plugins The Right Way;1099.0;/course/wordpress-plugin-development/;frontend;4.6;en;udemy;Marcelo Xavier Vieira;expert
2278301;React TypeScript Course – Start Up Ready Application;449.0;/course/react-typescript-course-start-up-ready-application/;frontend;2.3;en;udemy;Maksim Golitsyn;expert
2701716;Advanced Microsoft Access Online Course: 2019/365 Edition;999.0;/course/advanced-microsoft-access-2019/;frontend;4.3;en;udemy;Simon Sez IT;expert
2194138;Websockets, tcp and udp in c# .NET CORE;429.0;/course/websockets-tcp-and-udp-in-c-net-core-30/;frontend;3.6;en;udemy;Taurius Litvinavicius;expert
1846878;Mastering Delphi;1099.0;/course/mastering-delphi/;frontend;3.6;en;udemy;Packt Publishing;expert
1192866;Learning AWS Lambda;1099.0;/course/learning-aws-lambda/;frontend;3.4;en;udemy;Packt Publishing;expert
1856566;Full Stack Project: Spring Boot 2.0, ReactJS, Redux;1099.0;/course/full-stack-project-spring-boot-20-react-redux/;frontend;4.2;en;udemy;Agile Intelligence;intermediate
4574556;Fundamentals of Networking for Effective Backend Design;1099.0;/course/fundamentals-of-networking-for-effective-backend-design/;backend;4.7;en;udemy;Hussein Nasser;intermediate
2045310;Build a Backend REST API with Python & Django - Advanced;479.0;/course/django-python-advanced/;backend;4.6;en;udemy;Mark Winterbottom;intermediate
2609434;Node.js API Masterclass With Express & MongoDB;999.0;/course/nodejs-api-masterclass/;backend;4.8;en;udemy;Brad Traversy;intermediate
4035378;NestJS - Building Real Project API From Scratch;899.0;/course/nestjs-building-real-project-api-from-scratch/;backend;4.9;en;udemy;Oleksandr Kocherhin;intermediate
631128;Web Developer Bootcamp with Flask and Python in 2022;1099.0;/course/web-developer-bootcamp-flask-python/;backend;4.7;en;udemy;Jose Salvatierra;intermediate
3757758;NodeJs: Beginner Practical Guide - E-Commerce Web API [2022];999.0;/course/nodejs-build-complete-ecommerce-web-api/;backend;4.7;en;udemy;Fadi Nouh;intermediate
3322286;Node.js Crash Course : For Backend Development 2022;379.0;/course/nodejs-crash-course-for-backend-engineer/;backend;4.1;en;udemy;Anant Rungta;intermediate
4325580;Python for mobile apps backend & APIs (Flask framework);429.0;/course/python-for-mobile-apps-backend-and-api-flask-framework/;backend;4.3;en;udemy;Romain Baud;intermediate
3134064;Your First Backend API and Database with NodeJS and AWS;429.0;/course/your-first-backend-api-and-database-with-nodejs-and-aws/;backend;4.7;en;udemy;Sam Williams;intermediate
3493344;Introduction to Sequelize ORM (w/ Express.js + Postgres);379.0;/course/introduction-to-sequelize-orm-w-expressjs-postgres/;backend;4.2;en;udemy;David Armendáriz;intermediate
4018082;React, NextJS and NestJS: A Rapid Guide - Advanced;1099.0;/course/react-nestjs-advanced/;backend;4.8;en;udemy;Antonio Papa;intermediate
3954900;React, Next.js and Django: A Rapid Guide - Advanced;1049.0;/course/react-django-advanced/;backend;4.8;en;udemy;Antonio Papa;intermediate
2722880;Fundamentals of Database Engineering;1099.0;/course/database-engines-crash-course/;backend;4.7;en;udemy;Hussein Nasser;intermediate
4341378;Build Modern Android App with REST API and Ktor Server;1099.0;/course/build-modern-android-app-with-rest-api-and-ktor-server/;backend;4.9;en;udemy;Stefan Jovanovic;intermediate
1734370;Creating a Backend for iOS — Firebase;1099.0;/course/creating-a-backend-for-ios-firebase/;backend;4.9;en;udemy;Packt Publishing;intermediate
4101364;Backend development security fundamentals;749.0;/course/backend-development-security-fundamentals/;backend;0;en;udemy;Peter Nyilasy;intermediate
3464070;Create Backend using Node JS, Express And Mongo DB;479.0;/course/create-backend-using-node-js-express-and-mongo-db/;backend;3.9;en;udemy;Sagar Tyagi;intermediate
